milis,ecg
1436875503696,504
1436875503700,504
1436875503704,503
1436875503708,1023
1436875503712,503
1436875503716,503
1436875503720,502
1436875503724,1022
1436875503728,502
1436875503732,503
1436875503736,503
1436875503740,1023
1436875503744,503
1436875503748,503
1436875503752,502
1436875503756,1023
1436875503760,503
1436875503764,504
1436875503768,504
1436875503772,504
1436875503776,504
1436875503780,504
1436875503784,504
1436875503788,505
1436875503792,505
1436875503796,505
1436875503800,504
1436875503804,504
1436875503808,504
1436875503812,504
1436875503816,504
1436875503820,504
1436875503824,504
1436875503828,505
1436875503832,504
1436875503836,504
1436875503840,504
1436875503844,504
1436875503848,504
1436875503852,504
1436875503856,505
1436875503860,505
1436875503864,504
1436875503868,501
1436875503872,496
1436875503876,491
1436875503880,1023
1436875503884,486
1436875503888,491
1436875503892,502
1436875503896,1022
1436875503900,536
1436875503904,556
1436875503908,574
1436875503912,1022
1436875503916,588
1436875503920,579
1436875503924,559
1436875503928,536
1436875503932,515
1436875503936,503
1436875503940,499
1436875503944,500
1436875503948,502
1436875503952,503
1436875503956,502
1436875503960,501
1436875503964,500
1436875503968,500
1436875503972,499
1436875503976,500
1436875503980,500
1436875503984,501
1436875503988,501
1436875503992,501
1436875503996,501
1436875504000,501
1436875504004,501
1436875504008,501
1436875504012,500
1436875504016,501
1436875504020,501
1436875504024,1022
1436875504028,503
1436875504032,503
1436875504036,503
1436875504040,503
1436875504044,503
1436875504048,504
1436875504052,504
1436875504056,504
1436875504060,504
1436875504064,504
1436875504068,504
1436875504072,505
1436875504076,505
1436875504080,506
1436875504084,1023
1436875504088,507
1436875504092,508
1436875504096,508
1436875504100,508
1436875504104,508
1436875504108,508
1436875504112,509
1436875504116,509
1436875504120,509
1436875504124,509
1436875504128,509
1436875504132,1022
1436875504136,510
1436875504140,510
1436875504144,510
1436875504148,509
1436875504152,509
1436875504156,508
1436875504160,507
1436875504164,1022
1436875504168,505
1436875504172,504
1436875504176,504
1436875504180,504
1436875504184,503
1436875504188,503
1436875504192,503
1436875504196,1023
1436875504200,503
1436875504204,503
1436875504208,502
1436875504212,1022
1436875504216,502
1436875504220,502
1436875504224,502
1436875504228,1022
1436875504232,503
1436875504236,503
1436875504240,503
1436875504244,1023
1436875504248,503
1436875504252,503
1436875504256,503
1436875504260,1023
1436875504264,503
1436875504268,504
1436875504272,504
1436875504276,504
1436875504280,504
1436875504284,504
1436875504288,504
1436875504292,504
1436875504296,505
1436875504300,505
1436875504304,505
1436875504308,504
1436875504312,504
1436875504316,504
1436875504320,505
1436875504324,505
1436875504328,505
1436875504332,505
1436875504336,505
1436875504340,505
1436875504344,506
1436875504348,505
1436875504352,505
1436875504356,504
1436875504360,504
1436875504364,504
1436875504368,504
1436875504372,505
1436875504376,505
1436875504380,505
1436875504384,505
1436875504388,504
1436875504392,504
1436875504396,505
1436875504400,505
1436875504404,505
1436875504408,505
1436875504412,505
1436875504416,504
1436875504420,504
1436875504424,505
1436875504428,505
1436875504432,505
1436875504436,505
1436875504440,505
1436875504444,504
1436875504448,1023
1436875504452,503
1436875504456,504
1436875504460,504
1436875504464,504
1436875504468,505
1436875504472,505
1436875504476,506
1436875504480,1022
1436875504484,507
1436875504488,507
1436875504492,507
1436875504496,1022
1436875504500,506
1436875504504,505
1436875504508,506
1436875504512,1022
1436875504516,507
1436875504520,507
1436875504524,506
1436875504528,1022
1436875504532,506
1436875504536,506
1436875504540,506
1436875504544,507
1436875504548,508
1436875504552,508
1436875504556,508
1436875504560,508
1436875504564,507
1436875504568,506
1436875504572,504
1436875504576,500
1436875504580,495
1436875504584,490
1436875504588,488
1436875504592,491
1436875504596,499
1436875504600,514
1436875504604,533
1436875504608,555
1436875504612,577
1436875504616,593
1436875504620,600
1436875504624,593
1436875504628,576
1436875504632,551
1436875504636,528
1436875504640,511
1436875504644,502
1436875504648,500
1436875504652,501
1436875504656,502
1436875504660,503
1436875504664,503
1436875504668,1023
1436875504672,504
1436875504676,503
1436875504680,503
1436875504684,1023
1436875504688,503
1436875504692,503
1436875504696,504
1436875504700,504
1436875504704,504
1436875504708,504
1436875504712,504
1436875504716,504
1436875504720,503
1436875504724,503
1436875504728,504
1436875504732,504
1436875504736,505
1436875504740,505
1436875504744,505
1436875504748,505
1436875504752,506
1436875504756,506
1436875504760,507
1436875504764,1023
1436875504768,507
1436875504772,507
1436875504776,507
1436875504780,1023
1436875504784,507
1436875504788,508
1436875504792,509
1436875504796,510
1436875504800,510
1436875504804,510
1436875504808,1022
1436875504812,510
1436875504816,510
1436875504820,509
1436875504824,509
1436875504828,510
1436875504832,510
1436875504836,511
1436875504840,1023
1436875504844,511
1436875504848,511
1436875504852,510
1436875504856,1022
1436875504860,510
1436875504864,509
1436875504868,508
1436875504872,1023
1436875504876,506
1436875504880,505
1436875504884,505
1436875504888,505
1436875504892,504
1436875504896,505
1436875504900,505
1436875504904,505
1436875504908,505
1436875504912,505
1436875504916,505
1436875504920,504
1436875504924,504
1436875504928,504
1436875504932,504
1436875504936,505
1436875504940,505
1436875504944,505
1436875504948,505
1436875504952,505
1436875504956,505
1436875504960,505
1436875504964,505
1436875504968,1022
1436875504972,506
1436875504976,506
1436875504980,506
1436875504984,1022
1436875504988,505
1436875504992,505
1436875504996,505
1436875505000,1022
1436875505004,507
1436875505008,507
1436875505012,507
1436875505016,1023
1436875505020,506
1436875505024,506
1436875505028,506
1436875505032,1022
1436875505036,507
1436875505040,507
1436875505044,508
1436875505048,507
1436875505052,507
1436875505056,506
1436875505060,1022
1436875505064,505
1436875505068,506
1436875505072,506
1436875505076,1022
1436875505080,507
1436875505084,507
1436875505088,507
1436875505092,1023
1436875505096,506
1436875505100,506
1436875505104,506
1436875505108,1022
1436875505112,506
1436875505116,505
1436875505120,504
1436875505124,505
1436875505128,505
1436875505132,506
1436875505136,507
1436875505140,1023
1436875505144,506
1436875505148,506
1436875505152,506
1436875505156,1023
1436875505160,507
1436875505164,508
1436875505168,508
1436875505172,508
1436875505176,508
1436875505180,507
1436875505184,507
1436875505188,1022
1436875505192,506
1436875505196,506
1436875505200,506
1436875505204,1023
1436875505208,508
1436875505212,509
1436875505216,508
1436875505220,1023
1436875505224,506
1436875505228,506
1436875505232,506
1436875505236,1023
1436875505240,508
1436875505244,508
1436875505248,507
1436875505252,1023
1436875505256,498
1436875505260,491
1436875505264,487
1436875505268,488
1436875505272,495
1436875505276,510
1436875505280,531
1436875505284,1022
1436875505288,576
1436875505292,594
1436875505296,604
1436875505300,601
1436875505304,586
1436875505308,563
1436875505312,537
1436875505316,516
1436875505320,504
1436875505324,500
1436875505328,1022
1436875505332,504
1436875505336,505
1436875505340,505
1436875505344,1023
1436875505348,502
1436875505352,502
1436875505356,502
1436875505360,1022
1436875505364,502
1436875505368,503
1436875505372,504
1436875505376,504
1436875505380,504
1436875505384,504
1436875505388,504
1436875505392,504
1436875505396,504
1436875505400,504
1436875505404,504
1436875505408,504
1436875505412,504
1436875505416,504
1436875505420,504
1436875505424,504
1436875505428,504
1436875505432,504
1436875505436,505
1436875505440,1022
1436875505444,506
1436875505448,505
1436875505452,505
1436875505456,505
1436875505460,505
1436875505464,506
1436875505468,506
1436875505472,1022
1436875505476,507
1436875505480,507
1436875505484,506
1436875505488,1022
1436875505492,506
1436875505496,506
1436875505500,506
1436875505504,1022
1436875505508,507
1436875505512,507
1436875505516,507
1436875505520,1023
1436875505524,507
1436875505528,507
1436875505532,507
1436875505536,1022
1436875505540,505
1436875505544,504
1436875505548,503
1436875505552,503
1436875505556,503
1436875505560,503
1436875505564,1022
1436875505568,502
1436875505572,501
1436875505576,501
1436875505580,501
1436875505584,501
1436875505588,502
1436875505592,502
1436875505596,1022
1436875505600,502
1436875505604,502
1436875505608,501
1436875505612,501
1436875505616,501
1436875505620,501
1436875505624,502
1436875505628,1022
1436875505632,502
1436875505636,503
1436875505640,503
1436875505644,1023
1436875505648,503
1436875505652,503
1436875505656,502
1436875505660,1022
1436875505664,502
1436875505668,503
1436875505672,503
1436875505676,504
1436875505680,504
1436875505684,505
1436875505688,505
1436875505692,505
1436875505696,504
1436875505700,503
1436875505704,503
1436875505708,1023
1436875505712,503
1436875505716,504
1436875505720,504
1436875505724,1023
1436875505728,503
1436875505732,503
1436875505736,503
1436875505740,1023
1436875505744,503
1436875505748,503
1436875505752,503
1436875505756,1023
1436875505760,503
1436875505764,502
1436875505768,502
1436875505772,1022
1436875505776,502
1436875505780,502
1436875505784,502
1436875505788,1023
1436875505792,503
1436875505796,503
1436875505800,502
1436875505804,502
1436875505808,502
1436875505812,503
1436875505816,1023
1436875505820,503
1436875505824,503
1436875505828,503
1436875505832,504
1436875505836,504
1436875505840,504
1436875505844,504
1436875505848,1023
1436875505852,502
1436875505856,502
1436875505860,502
1436875505864,1023
1436875505868,503
1436875505872,503
1436875505876,503
1436875505880,1023
1436875505884,503
1436875505888,503
1436875505892,503
1436875505896,504
1436875505900,505
1436875505904,505
1436875505908,503
1436875505912,1023
1436875505916,493
1436875505920,488
1436875505924,484
1436875505928,484
1436875505932,491
1436875505936,505
1436875505940,524
1436875505944,1022
1436875505948,568
1436875505952,586
1436875505956,596
1436875505960,1023
1436875505964,582
1436875505968,560
1436875505972,535
1436875505976,1022
1436875505980,502
1436875505984,497
1436875505988,498
1436875505992,1023
1436875505996,500
1436875506000,500
1436875506004,499
1436875506008,1023
1436875506012,499
1436875506016,499
1436875506020,499
1436875506024,1022
1436875506028,498
1436875506032,498
1436875506036,499
1436875506040,1023
1436875506044,500
1436875506048,500
1436875506052,500
1436875506056,500
1436875506060,500
1436875506064,500
1436875506068,501
1436875506072,501
1436875506076,502
1436875506080,501
1436875506084,501
1436875506088,501
1436875506092,501
1436875506096,501
1436875506100,1022
1436875506104,502
1436875506108,502
1436875506112,502
1436875506116,1023
1436875506120,503
1436875506124,504
1436875506128,506
1436875506132,1023
1436875506136,509
1436875506140,509
1436875506144,510
1436875506148,1022
1436875506152,510
1436875506156,510
1436875506160,510
1436875506164,1023
1436875506168,511
1436875506172,512
1436875506176,512
1436875506180,513
1436875506184,513
1436875506188,513
1436875506192,512
1436875506196,512
1436875506200,511
1436875506204,511
1436875506208,510
1436875506212,1022
1436875506216,510
1436875506220,509
1436875506224,509
1436875506228,509
1436875506232,509
1436875506236,508
1436875506240,508
1436875506244,508
1436875506248,508
1436875506252,508
1436875506256,509
1436875506260,509
1436875506264,509
1436875506268,509
1436875506272,508
1436875506276,508
1436875506280,508
1436875506284,509
1436875506288,509
1436875506292,509
1436875506296,509
1436875506300,509
1436875506304,509
1436875506308,509
1436875506312,509
1436875506316,509
1436875506320,509
1436875506324,509
1436875506328,509
1436875506332,509
1436875506336,509
1436875506340,509
1436875506344,510
1436875506348,509
1436875506352,509
1436875506356,509
1436875506360,509
1436875506364,509
1436875506368,509
1436875506372,509
1436875506376,509
1436875506380,509
1436875506384,1022
1436875506388,510
1436875506392,510
1436875506396,510
1436875506400,1022
1436875506404,509
1436875506408,509
1436875506412,509
1436875506416,509
1436875506420,509
1436875506424,509
1436875506428,509
1436875506432,509
1436875506436,509
1436875506440,509
1436875506444,509
1436875506448,509
1436875506452,508
1436875506456,508
1436875506460,508
1436875506464,509
1436875506468,509
1436875506472,509
1436875506476,509
1436875506480,1022
1436875506484,510
1436875506488,510
1436875506492,511
1436875506496,1023
1436875506500,511
1436875506504,511
1436875506508,511
1436875506512,1023
1436875506516,511
1436875506520,510
1436875506524,510
1436875506528,1022
1436875506532,509
1436875506536,509
1436875506540,509
1436875506544,1022
1436875506548,510
1436875506552,510
1436875506556,510
1436875506560,510
1436875506564,510
1436875506568,511
1436875506572,1023
1436875506576,511
1436875506580,510
1436875506584,507
1436875506588,1022
1436875506592,497
1436875506596,493
1436875506600,492
1436875506604,496
1436875506608,506
1436875506612,522
1436875506616,542
1436875506620,1023
1436875506624,583
1436875506628,597
1436875506632,600
1436875506636,592
1436875506640,573
1436875506644,548
1436875506648,526
1436875506652,1023
1436875506656,504
1436875506660,504
1436875506664,506
1436875506668,1023
1436875506672,507
1436875506676,507
1436875506680,506
1436875506684,1022
1436875506688,505
1436875506692,505
1436875506696,505
1436875506700,505
1436875506704,505
1436875506708,505
1436875506712,505
1436875506716,505
1436875506720,506
1436875506724,506
1436875506728,506
1436875506732,1022
1436875506736,506
